Chapter,Name,Class,Level,Difficulty,Boss,Recruitable,Reinforcement,Quantity,HP,Power,Skill,Speed,Luck,Defense,Resistance,Constitution,Move,Item 1,Item 2,Item 3,Item 4,Item 5
Chapter 20x (Ilia),Bern,Archer,20,Normal,False,False,False,1,29~33,9~12,9~12,8~10,5~8,5~7,1~3,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 20x (Ilia),Bern,Warrior,18,Normal,False,False,False,4,52~62,21~27,12~16,11~15,4~7,9~13,2~4,13,6,Hammer,False,False,False,False
Chapter 20x (Ilia),Bern,Archer,19,Normal,False,False,False,3,29~33,9~12,9~12,8~10,5~8,5~7,1~3,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 20x (Ilia),Bern,Swordmaster,7,Normal,False,False,False,1,34~40,11~14,16~21,15~20,5~8,7~11,4~6,9,6,Brave Sword,False,False,False,False
Chapter 20x (Ilia),Bern,Warrior,7,Normal,False,False,False,1,45~52,17~22,10~13,10~13,2~6,7~11,1~3,13,6,Brave Axe,False,False,False,False
Chapter 20x (Ilia),Bern,Shaman,16,Normal,False,False,False,2,22~25,8~11,5~7,5~8,2~4,3~4,8~11,5,5,Flux,False,False,False,False
Chapter 20x (Ilia),Bern,Fighter,18,Normal,False,False,False,5,32~37,13~16,7~9,8~10,2~3,4~5,1~2,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 20x (Ilia),Bern,Warrior,6,Normal,False,False,False,1,44~51,16~21,10~13,9~13,2~5,7~10,1~3,13,6,Silver Axe,Hand Axe,False,False,False
Chapter 20x (Ilia),Bern,Archer,17,Normal,False,False,False,2,27~31,8~11,8~11,7~9,4~7,5~6,1~2,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 20x (Ilia),Bern,Fighter,18,Normal,False,False,False,1,32~37,13~16,7~9,8~10,2~3,4~5,1~2,11,5,Steel Axe,False,False,False,False
Chapter 20x (Ilia),Bern,Druid,7,Normal,False,False,False,1,28~33,17~22,8~13,9~12,4~7,5~8,11~14,6,6,Nosferatu,Mend,False,False,False
Chapter 20x (Ilia),Bern,Fighter,19,Normal,False,False,False,1,33~38,13~17,7~10,8~11,2~4,4~6,1~3,11,5,Poison Axe,Hand Axe,False,False,False
Chapter 20x (Ilia),Bern,Swordmaster,7,Normal,False,False,False,1,34~40,11~14,16~21,15~20,5~8,7~11,4~6,9,6,Light Brand,False,False,False,False
Chapter 20x (Ilia),Bern,Archer,17,Normal,False,False,False,1,27~31,8~11,8~11,7~9,4~7,5~6,1~2,7,5,Steel Bow,False,False,False,False
Chapter 20x (Ilia),Tick,General,12,Hard,True,False,False,1,55~58,23~25,16~18,13~14,12~13,19~21,16~18,15,5,Silver Lance,Spear,False,False,False
Chapter 20x (Ilia),Bern,Druid,5,Hard,False,False,False,1,32~39,22~29,11~17,10~16,5~9,6~10,13~18,6,6,Sleep,Physic,Nosferatu,False,False
Chapter 20x (Ilia),Bern,Druid,5,Hard,False,False,False,1,32~39,22~29,11~17,10~16,5~9,6~10,13~18,6,6,Berserk,Physic,Flux,False,False
Chapter 20x (Ilia),Bern,Sniper,7,Hard,False,False,False,5,41~50,15~22,14~21,11~15,8~15,8~14,5~11,8,6,Longbow,False,False,False,False
Chapter 20x (Ilia),Bern,Myrmidon,18,Hard,False,False,False,2,33~41,12~17,18~20,18~20,7~11,5~8,3~7,8,5,Steel Sword,False,False,False,False
Chapter 20x (Ilia),Bern,Shaman,18,Hard,False,False,False,4,28~34,14~20,8~13,9~13,4~7,4~6,13~18,5,5,Flux,False,False,False,False
Chapter 20x (Ilia),Bern,Swordmaster,8,Hard,False,False,False,1,41~51,13~18,19~26,18~25,7~12,8~14,5~8,9,6,Killing Edge,False,False,False,False
Chapter 20x (Ilia),Bern,Archer,20,Hard,False,False,False,1,36~44,12~18,13~18,11~15,8~14,6~10,2~5,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 20x (Ilia),Bern,Warrior,18,Hard,False,False,False,4,61~74,26~30,14~20,13~18,5~10,10~16,2~6,13,6,Hammer,False,False,False,False
Chapter 20x (Ilia),Bern,Archer,19,Hard,False,False,False,3,36~44,12~18,13~18,11~15,8~14,6~10,2~5,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 20x (Ilia),Bern,Swordmaster,7,Hard,False,False,False,1,41~50,13~18,19~26,18~25,7~12,8~14,5~8,9,6,Brave Sword,False,False,False,False
Chapter 20x (Ilia),Bern,Warrior,7,Hard,False,False,False,1,54~64,22~29,12~17,12~16,3~9,8~14,1~5,13,6,Brave Axe,False,False,False,False
Chapter 20x (Ilia),Bern,Shaman,16,Hard,False,False,False,2,27~33,13~19,8~12,8~13,4~7,4~6,12~17,5,5,Flux,False,False,False,False
Chapter 20x (Ilia),Bern,Fighter,18,Hard,False,False,False,5,41~50,19~20,10~15,11~15,3~6,5~8,2~4,11,5,Steel Axe,Hand Axe,False,False,False
Chapter 20x (Ilia),Bern,Warrior,6,Hard,False,False,False,1,53~63,21~28,12~17,11~16,3~8,8~13,1~5,13,6,Silver Axe,Hand Axe,False,False,False
Chapter 20x (Ilia),Bern,Archer,17,Hard,False,False,False,2,34~42,11~17,12~17,10~14,7~13,6~9,2~4,7,5,Steel Bow,Vulnerary,False,False,False
Chapter 20x (Ilia),Bern,Fighter,18,Hard,False,False,False,1,41~50,19~20,10~15,11~15,3~6,5~8,2~4,11,5,Steel Axe,False,False,False,False
Chapter 20x (Ilia),Bern,Druid,7,Hard,False,False,False,1,33~40,23~29,11~18,11~16,6~10,6~10,14~18,6,6,Nosferatu,Mend,False,False,False
Chapter 20x (Ilia),Bern,Fighter,19,Hard,False,False,False,1,42~51,19~20,10~16,11~16,3~7,5~9,2~5,11,5,Poison Axe,Hand Axe,False,False,False
Chapter 20x (Ilia),Bern,Swordmaster,7,Hard,False,False,False,1,41~50,13~18,19~26,18~25,7~12,8~14,5~8,9,6,Light Brand,False,False,False,False
Chapter 20x (Ilia),Bern,Archer,17,Hard,False,False,False,1,34~42,11~17,12~17,10~14,7~13,6~9,2~4,7,5,Steel Bow,False,False,False,False
Chapter 20x (Sacae),Thoril,Nomadic Trooper,8,Normal,True,False,False,1,44,13,17,21,14,12,10,8,8,Short Bow,Silver Sword,False,False,False
Chapter 20x (Sacae),Brakul,Druid,7,Normal,True,False,False,1,42,12,14,18,14,10,13,6,6,Fenrir,Berserk,False,False,False
Chapter 20x (Sacae),Kudoka,Nomadic Trooper,8,Normal,True,False,False,1,44,13,17,21,14,12,10,8,8,Short Bow,Lancereaver,False,False,False
Chapter 20x (Sacae),Marral,Druid,7,Normal,True,False,False,1,42,12,14,18,14,10,13,6,6,Fenrir,Sleep,False,False,False
Chapter 20x (Sacae),Kabul,Nomadic Trooper,8,Normal,True,False,False,1,44,13,17,21,14,12,10,8,8,Short Bow,Killing Edge,False,False,False
Chapter 20x (Sacae),Chan,Druid,7,Normal,True,False,False,1,42,12,14,18,14,10,13,6,6,Nosferatu,Silence,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,20,Normal,False,False,False,2,26~30,9~12,10~13,12~15,4~7,5~7,2~4,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Sacae,Nomadic Trooper,7,Normal,False,False,False,2,33~39,12~15,11~16,13~18,5~8,8~12,4~7,8,8,Short Bow,Steel Sword,False,False,False
Chapter 20x (Sacae),Sacae,Shaman,19,Normal,False,False,False,1,23~27,9~13,6~8,6~9,3~5,3~5,9~12,5,5,Flux,Vulnerary,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,20,Normal,False,False,False,2,26~30,9~12,10~13,12~15,4~7,5~7,2~4,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,18,Normal,False,False,False,2,25~29,9~11,9~12,11~14,4~6,5~7,2~3,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Sacae,Nomadic Trooper,6,Normal,False,False,False,5,32~38,12~15,11~15,13~17,5~8,8~11,4~7,8,8,Short Bow,Steel Sword,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,19,Normal,False,False,False,5,26~30,9~12,10~13,12~15,4~7,5~7,2~4,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,19,Normal,False,False,False,3,26~30,9~12,10~13,12~15,4~7,5~7,2~4,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,18,Normal,False,False,False,1,25~29,9~11,9~12,11~14,4~6,5~7,2~3,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Bern,Wyvern Rider,18,Normal,False,False,False,2,31~36,13~16,8~10,9~11,3~5,11~13,1~2,10,7,Steel Lance,Javelin,False,False,False
Chapter 20x (Sacae),Bern,Wyvern Lord,9,Normal,False,False,False,2,42~49,17~22,11~15,11~14,4~7,14~17,2~4,11,8,Silver Lance,False,False,False,False
Chapter 20x (Sacae),Bern,Wyvern Rider,18,Normal,False,False,False,1,31~36,13~16,8~10,9~11,3~5,11~13,1~2,10,7,Axereaver,Javelin,False,False,False
Chapter 20x (Sacae),Bern,Myrmidon,19,Normal,False,False,True,5,27~31,9~12,15~18,15~18,4~7,4~6,2~4,8,5,Steel Sword,False,False,False,False
Chapter 20x (Sacae),Bern,Myrmidon,19,Normal,False,False,True,5,27~31,9~12,15~18,15~18,4~7,4~6,2~4,8,5,Steel Sword,Vulnerary,False,False,False
Chapter 20x (Sacae),Bern,Shaman,18,Normal,False,False,True,5,23~26,9~12,5~8,6~8,2~4,3~4,9~12,5,5,Flux,False,False,False,False
Chapter 20x (Sacae),Bern,Shaman,18,Normal,False,False,True,5,23~26,9~12,5~8,6~8,2~4,3~4,9~12,5,5,Nosferatu,False,False,False,False
Chapter 20x (Sacae),Bern,Nomad,19,Normal,False,False,True,5,26~30,9~12,10~13,12~15,4~7,5~7,2~4,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Bern,Nomad,18,Normal,False,False,True,5,25~29,9~11,9~12,11~14,4~6,5~7,2~3,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Thoril,Nomadic Trooper,8,Hard,True,False,False,1,50~53,15~17,20~22,24~27,16~18,13~15,11~12,8,8,Short Bow,Silver Sword,False,False,False
Chapter 20x (Sacae),Brakul,Druid,7,Hard,True,False,False,1,47~49,18~21,17~19,20~22,16~17,11~12,16~17,6,6,Fenrir,Berserk,False,False,False
Chapter 20x (Sacae),Kudoka,Nomadic Trooper,8,Hard,True,False,False,1,50~53,15~17,20~22,24~27,16~18,13~15,11~12,8,8,Short Bow,Lancereaver,False,False,False
Chapter 20x (Sacae),Marral,Druid,7,Hard,True,False,False,1,47~49,18~21,17~19,20~22,16~17,11~12,16~17,6,6,Fenrir,Sleep,False,False,False
Chapter 20x (Sacae),Kabul,Nomadic Trooper,8,Hard,True,False,False,1,50~53,15~17,20~22,24~27,16~18,13~15,11~12,8,8,Short Bow,Killing Edge,False,False,False
Chapter 20x (Sacae),Chan,Druid,7,Hard,True,False,False,1,47~49,18~21,17~19,20~22,16~17,11~12,16~17,6,6,Nosferatu,Silence,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,20,Hard,False,False,False,2,33~40,12~17,14~19,17~20,7~12,6~9,3~7,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Sacae,Nomadic Trooper,7,Hard,False,False,False,2,39~48,14~19,14~21,16~24,7~12,9~15,5~9,8,8,Short Bow,Steel Sword,False,False,False
Chapter 20x (Sacae),Sacae,Shaman,19,Hard,False,False,False,1,28~35,14~20,9~13,9~14,5~8,4~7,13~18,5,5,Flux,Vulnerary,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,20,Hard,False,False,False,2,33~40,12~17,14~19,17~20,7~12,6~9,3~7,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,18,Hard,False,False,False,2,32~39,12~16,13~18,16~20,7~11,6~9,3~6,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Sacae,Nomadic Trooper,6,Hard,False,False,False,5,38~47,14~19,14~20,16~23,7~12,9~14,5~9,8,8,Short Bow,Steel Sword,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,19,Hard,False,False,False,5,33~40,12~17,14~19,17~20,7~12,6~9,3~7,7,7,Short Bow,False,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,19,Hard,False,False,False,3,33~40,12~17,14~19,17~20,7~12,6~9,3~7,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Sacae,Nomad,18,Hard,False,False,False,1,32~39,12~16,13~18,16~20,7~11,6~9,3~6,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Bern,Wyvern Rider,18,Hard,False,False,False,2,40~48,18~20,11~16,12~16,5~9,13~17,2~4,10,7,Steel Lance,Javelin,False,False,False
Chapter 20x (Sacae),Bern,Wyvern Lord,9,Hard,False,False,False,2,50~60,21~26,14~20,13~17,6~10,16~20,2~6,11,8,Silver Lance,False,False,False,False
Chapter 20x (Sacae),Bern,Wyvern Rider,18,Hard,False,False,False,1,40~48,18~20,11~16,12~16,5~9,13~17,2~4,10,7,Axereaver,Javelin,False,False,False
Chapter 20x (Sacae),Bern,Myrmidon,19,Hard,False,False,True,5,34~42,12~18,19~20,19~20,7~12,5~9,3~7,8,5,Steel Sword,False,False,False,False
Chapter 20x (Sacae),Bern,Myrmidon,19,Hard,False,False,True,5,34~42,12~18,19~20,19~20,7~12,5~9,3~7,8,5,Steel Sword,Vulnerary,False,False,False
Chapter 20x (Sacae),Bern,Shaman,18,Hard,False,False,True,5,28~34,14~20,8~13,9~13,4~7,4~6,13~18,5,5,Flux,False,False,False,False
Chapter 20x (Sacae),Bern,Shaman,18,Hard,False,False,True,5,28~34,14~20,8~13,9~13,4~7,4~6,13~18,5,5,Nosferatu,False,False,False,False
Chapter 20x (Sacae),Bern,Nomad,19,Hard,False,False,True,5,33~40,12~17,14~19,17~20,7~12,6~9,3~7,7,7,Short Bow,Vulnerary,False,False,False
Chapter 20x (Sacae),Bern,Nomad,18,Hard,False,False,True,5,32~39,12~16,13~18,16~20,7~11,6~9,3~6,7,7,Short Bow,False,False,False,False
Chapter 21,Murdock,General,20,Normal,True,False,False,1,62,27,19,12,12,25,17,20,5,Tomahawk,Knight Crest,False,False,False
Chapter 21,Bern,Wyvern Lord,10,Normal,False,False,False,3,42~50,18~23,11~16,11~15,4~8,14~18,2~4,11,8,Silver Lance,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,False,3,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Killer Lance,Vulnerary,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,False,6,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Steel Lance,Javelin,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,False,3,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Steel Lance,False,False,False,False
Chapter 21,Manakete,Manakete,10,Normal,False,False,False,2,47~56,9~14+10,6~11+10,6~10,5~9,3+20,4~8+5,5,5,Firestone,False,False,False,False
Chapter 21,Bern,Bishop,10,Normal,False,False,False,3,31~36,11~16,9~13,8~12,9~14,4~6,17~22,6,6,Divine,Physic,False,False,False
Chapter 21,Bern,Sage,12,Normal,False,False,False,1,31~36,16~21,10~15,10~14,3~6,6~10,11~15,7,6,Elfire,Mend,False,False,False
Chapter 21,Bern,Sage,12,Normal,False,False,False,1,31~36,16~21,10~15,10~14,3~6,6~10,11~15,7,6,Aircalibur,Mend,False,False,False
Chapter 21,Bern,Sage,12,Normal,False,False,False,1,31~36,16~21,10~15,10~14,3~6,6~10,11~15,7,6,Bolting,Fire,Physic,False,False
Chapter 21,Bern,Knight,20,Normal,False,False,False,3,30~35,11~14,7~10,2~4,4~6,13~15,0~2,13,4,Steel Lance,False,False,False,False
Chapter 21,Bern,Knight,20,Normal,False,False,False,2,30~35,11~14,7~10,2~4,4~6,13~15,0~2,13,4,Horseslayer,False,False,False,False
Chapter 21,Bern,Archer,19,Normal,False,False,False,3,29~33,9~12,9~12,8~10,5~8,5~7,1~3,7,5,Iron Bow,False,False,False,False
Chapter 21,Bern,Archer,20,Normal,False,False,False,3,29~33,9~12,9~12,8~10,5~8,5~7,1~3,7,5,Longbow,False,False,False,False
Chapter 21,Galle,Wyvern Lord,18,Normal,False,False,True,1,49,22,15,13,11,22,14,12,8,Spear,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,True,1,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Horseslayer,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,True,1,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Axereaver,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,True,7,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Javelin,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,True,14,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Steel Lance,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Normal,False,False,True,38,33~38,14~17,8~11,9~12,4~6,12~14,1~3,10,7,Steel Lance,Vulnerary,False,False,False
Chapter 21,Bern,Wyvern Lord,13,Normal,False,False,True,19,44~53,19~24,12~17,12~15,5~8,15~18,2~4,11,8,Silver Lance,False,False,False,False
Chapter 21,Bern,Paladin,13,Normal,False,False,True,3,41~48,13~17,11~16,10~14,6~10,10~13,6~10,11,8,Silver Lance,False,False,False,False
Chapter 21,Bern,Paladin,5,Normal,False,False,True,3,36~42,11~15,9~13,9~12,4~8,9~12,5~8,11,8,Javelin,False,False,False,False
Chapter 21,Bern,Paladin,5,Normal,False,False,True,6,36~42,11~15,9~13,9~12,4~8,9~12,5~8,11,8,Steel Lance,Vulnerary,False,False,False
Chapter 21,Peres,Druid,15,Normal,True,False,True,1,36,20,14,11,13,15,20,6,6,Nosferatu,False,False,False,False
Chapter 21,Bern,Druid,10,Normal,False,False,True,2,29~34,19~24,9~14,9~13,4~8,5~9,12~15,6,6,Fenrir,Physic,False,False,False
Chapter 21,Murdock,General,20,Hard,True,False,False,1,71~74,27,22~23,13~14,14~16,27~29,18~20,20,5,Tomahawk,Knight Crest,False,False,False
Chapter 21,Bern,Wyvern Lord,10,Hard,False,False,False,5,51~62,22~26,14~21,13~19,6~12,16~22,2~6,11,8,Silver Lance,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,False,5,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Killer Lance,Vulnerary,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,False,10,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Steel Lance,Javelin,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,False,5,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Steel Lance,False,False,False,False
Chapter 21,Manakete,Manakete,10,Hard,False,False,False,2,58~71,13~20+10,9~16+10,8~14,8~13,3+20,5~10+5,5,5,Firestone,False,False,False,False
Chapter 21,Bern,Bishop,10,Hard,False,False,False,3,36~44,15~22,12~17,10~16,13~21,4~8,21~29,6,6,Divine,Physic,False,False,False
Chapter 21,Bern,Sage,12,Hard,False,False,False,1,36~44,21~28,13~20,13~18,4~9,7~12,14~19,7,6,Elfire,Mend,False,False,False
Chapter 21,Bern,Sage,12,Hard,False,False,False,1,36~44,21~28,13~20,13~18,4~9,7~12,14~19,7,6,Aircalibur,Mend,False,False,False
Chapter 21,Bern,Sage,12,Hard,False,False,False,1,36~44,21~28,13~20,13~18,4~9,7~12,14~19,7,6,Bolting,Fire,Physic,False,False
Chapter 21,Bern,Knight,20,Hard,False,False,False,3,39~48,15~20,11~16,3~7,7~10,16~20,0~3,13,4,Steel Lance,False,False,False,False
Chapter 21,Bern,Knight,20,Hard,False,False,False,2,39~48,15~20,11~16,3~7,7~10,16~20,0~3,13,4,Horseslayer,False,False,False,False
Chapter 21,Bern,Archer,19,Hard,False,False,False,3,37~45,13~18,13~19,11~16,9~14,6~10,2~5,7,5,Iron Bow,False,False,False,False
Chapter 21,Bern,Archer,20,Hard,False,False,False,3,37~45,13~18,13~19,11~16,9~14,6~10,2~5,7,5,Longbow,False,False,False,False
Chapter 21,Galle,Wyvern Lord,18,Hard,False,False,True,1,58~61,26,18~20,15~17,13~15,24~26,14~16,12,8,Spear,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,True,1,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Horseslayer,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,True,1,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Axereaver,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,True,7,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Javelin,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,True,14,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Steel Lance,False,False,False,False
Chapter 21,Bern,Wyvern Rider,20,Hard,False,False,True,38,42~51,19~20,12~17,12~17,7~10,15~18,2~5,10,7,Steel Lance,Vulnerary,False,False,False
Chapter 21,Bern,Wyvern Lord,13,Hard,False,False,True,19,53~65,23~26,15~22,14~19,7~12,17~22,2~6,11,8,Silver Lance,False,False,False,False
Chapter 21,Bern,Paladin,13,Hard,False,False,True,3,49~60,16~21,14~21,12~17,9~14,11~15,8~13,11,8,Silver Lance,False,False,False,False
Chapter 21,Bern,Paladin,5,Hard,False,False,True,3,44~54,14~19,12~18,11~15,7~12,10~14,7~11,11,8,Javelin,False,False,False,False
Chapter 21,Bern,Paladin,5,Hard,False,False,True,6,44~54,14~19,12~18,11~15,7~12,10~14,7~11,11,8,Steel Lance,Vulnerary,False,False,False
Chapter 21,Peres,Druid,15,Hard,True,False,True,1,41~44,26~29,17~19,14~15,15~17,16~17,23~25,6,6,Nosferatu,False,False,False,False
Chapter 21,Bern,Druid,10,Hard,False,False,True,2,34~42,25~29,12~19,12~17,6~12,6~11,15~20,6,6,Fenrir,Physic,False,False,False
Chapter 21x,Peres,Druid,17,Normal,True,False,False,1,36,20,14,11,13,15,20,6,6,Nosferatu,False,False,False,False
Chapter 21x,Bern,Druid,10,Normal,False,False,False,2,29~34,19~24,9~14,9~13,4~8,5~9,12~15,6,6,Fenrir,Physic,False,False,False
Chapter 21x,Bern,Mercenary,20,Normal,False,False,False,3,31~36,10~13,14~17,13~15,4~7,6~8,2~4,9,5,Steel Sword,False,False,False,False
Chapter 21x,Bern,Hero,10,Normal,False,False,False,1,39~47,12~17,15~20,14~18,5~9,12~16,3~7,10,6,Brave Sword,Vulnerary,False,False,False
Chapter 21x,Bern,Sniper,8,Normal,False,False,False,2,34~41,12~17,11~16,9~12,5~10,7~11,4~8,8,6,Silver Bow,False,False,False,False
Chapter 21x,Bern,Knight,19,Normal,False,False,False,2,29~34,11~14,7~10,2~4,3~6,13~15,0~2,13,4,Steel Lance,Javelin,False,False,False
Chapter 21x,Bern,Hero,10,Normal,False,False,False,2,39~47,12~17,15~20,14~18,5~9,12~16,3~7,10,6,Silver Sword,False,False,False,False
Chapter 21x,Bern,Sniper,7,Normal,False,False,False,5,34~40,12~17,11~16,9~12,5~10,7~11,4~8,8,6,Steel Bow,False,False,False,False
Chapter 21x,Bern,Mercenary,18,Normal,False,False,False,2,29~34,9~12,13~16,12~15,4~6,6~8,2~3,9,5,Steel Sword,False,False,False,False
Chapter 21x,Bern,General,12,Normal,False,False,False,2,40~48,14~19,10~14,4~8,4~8,18~21,6~9,15,5,Silver Lance,Hand Axe,False,False,False
Chapter 21x,Bern,Mercenary,19,Normal,False,False,False,1,30~35,10~13,14~17,13~15,4~7,6~8,2~4,9,5,Light Brand,False,False,False,False
Chapter 21x,Bern,Hero,10,Normal,False,False,False,1,39~47,12~17,15~20,14~18,5~9,12~16,3~7,10,6,Silver Sword,Vulnerary,False,False,False
Chapter 21x,Bern,Knight,19,Normal,False,False,False,2,29~34,11~14,7~10,2~4,3~6,13~15,0~2,13,4,Axereaver,Javelin,False,False,False
Chapter 21x,Bern,General,12,Normal,False,False,False,1,40~48,14~19,10~14,4~8,4~8,18~21,6~9,15,5,Horseslayer,Hand Axe,False,False,False
Chapter 21x,Bern,Mercenary,19,Normal,False,False,False,1,30~35,10~13,14~17,13~15,4~7,6~8,2~4,9,5,Steel Sword,False,False,False,False
Chapter 21x,Bern,Hero,12,Normal,False,False,False,1,41~49,12~17,15~20,14~18,6~10,12~16,3~7,10,6,Armorslayer,False,False,False,False
Chapter 21x,Bern,Shaman,18,Normal,False,False,False,2,23~26,9~12,5~8,6~8,2~4,3~4,9~12,5,5,Nosferatu,False,False,False,False
Chapter 21x,Bern,Shaman,19,Normal,False,False,False,2,23~27,9~13,6~8,6~9,3~5,3~5,9~12,5,5,Fenrir,False,False,False,False
Chapter 21x,Bern,Mercenary,20,Normal,False,False,False,2,31~36,10~13,14~17,13~15,4~7,6~8,2~4,9,5,Lancereaver,False,False,False,False
Chapter 21x,Bern,Druid,6,Normal,False,False,False,1,27~32,17~22,8~12,9~12,3~7,5~8,11~14,6,6,Nosferatu,False,False,False,False
Chapter 21x,Bern,General,10,Normal,False,False,False,1,38~46,14~19,9~13,4~8,4~8,17~21,6~9,15,5,Silver Lance,Hand Axe,False,False,False
Chapter 21x,Bern,Berserker,10,Normal,False,False,False,1,37~43,14~19,11~15,8~12,3~6,7~11,1~5,13,6,Devil Axe,Hand Axe,False,False,False
Chapter 21x,Bern,Druid,10,Normal,False,False,False,1,29~34,19~24,9~14,9~13,4~8,5~9,12~15,6,6,Fenrir,False,False,False,False
Chapter 21x,Bern,Shaman,19,Normal,False,False,False,1,23~27,9~13,6~8,6~9,3~5,3~5,9~12,5,5,Flux,False,False,False,False
Chapter 21x,Bern,Sniper,10,Normal,False,False,False,1,36~42,13~18,12~17,9~13,6~11,8~11,5~8,8,6,Killer Bow,False,False,False,False
Chapter 21x,Bern,Archer,19,Normal,False,False,False,1,29~33,9~12,9~12,8~10,5~8,5~7,1~3,7,5,Steel Bow,False,False,False,False
Chapter 21x,Bern,Sniper,6,Normal,False,False,False,1,33~39,12~16,11~15,8~12,5~9,7~10,4~7,8,6,Steel Bow,False,False,False,False
Chapter 21x,Bern,Hero,10,Normal,False,False,False,1,39~47,12~17,15~20,14~18,5~9,12~16,3~7,10,6,Brave Sword,False,False,False,False
Chapter 21x,Bern,Druid,8,Normal,False,False,False,1,28~33,18~23,8~13,9~12,4~7,5~8,11~15,6,6,Silence,Fenrir,Physic,False,False
Chapter 21x,Manakete,Manakete,12,Normal,False,False,True,3,49~58,9~14+10,6~11+10,6~10,6~10,3+20,4~8+5,5,5,Firestone,False,False,False,False
Chapter 21x,Peres,Druid,17,Hard,True,False,False,1,41~44,26~29,17~19,14~15,15~17,16~17,23~25,6,6,Nosferatu,False,False,False,False
Chapter 21x,Bern,Druid,10,Hard,False,False,False,2,34~42,25~29,12~19,12~17,6~12,6~11,15~20,6,6,Fenrir,Physic,False,False,False
Chapter 21x,Bern,Mercenary,20,Hard,False,False,False,3,40~49,14~20,18~20,16~20,7~12,8~11,3~7,9,5,Steel Sword,False,False,False,False
Chapter 21x,Bern,Hero,10,Hard,False,False,False,1,48~59,15~22,18~25,16~22,8~13,14~20,4~9,10,6,Brave Sword,Vulnerary,False,False,False
Chapter 21x,Bern,Sniper,8,Hard,False,False,False,2,41~52,15~22,14~21,11~16,8~15,8~14,5~11,8,6,Silver Bow,False,False,False,False
